travelCode,userCode,name,place,days,price,total,date,price_normalized
75153,730,Hotel Bd,Natal (Rn),2,242.88,485.76,2021-01-21,0.7223607647547797
75154,730,Hotel K,Salvador (Bh),3,263.41,790.23,2021-01-28,0.8036258559949333
75157,730,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2021-02-18,0.3115623639314412
75159,730,Hotel Bp,Brasilia (Df),2,247.62,495.24,2021-03-04,0.7411233820211377
75162,730,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2021-03-25,0.3115623639314412
75163,730,Hotel Au,Recife (Pe),3,312.83,938.49,2021-04-01,0.9992479119661163
75166,730,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-04-22,0.4180026125163283
75168,730,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2021-05-06,0.4180026125163283
75173,730,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2021-06-10,0.3115623639314412
75179,730,Hotel Bd,Natal (Rn),4,242.88,971.52,2021-07-22,0.7223607647547797
75181,730,Hotel Z,Aracaju (Se),3,208.04,624.12,2021-08-05,0.5844515694889759
75186,730,Hotel K,Salvador (Bh),4,263.41,1053.64,2021-09-09,0.8036258559949333
75187,731,Hotel Z,Aracaju (Se),2,208.04,416.08,2019-09-26,0.5844515694889759
75196,731,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2019-11-28,0.0
75198,731,Hotel Bp,Brasilia (Df),4,247.62,990.48,2019-12-12,0.7411233820211377
75202,731,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-01-09,0.5844515694889759
75209,731,Hotel K,Salvador (Bh),1,263.41,263.41,2020-02-27,0.8036258559949333
75210,731,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-03-05,0.7223607647547797
75214,731,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2020-04-02,0.0
75217,731,Hotel Bp,Brasilia (Df),1,247.62,247.62,2020-04-23,0.7411233820211377
75219,731,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2020-05-07,0.0
75224,731,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-06-11,0.9999999999999999
75228,731,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-07-09,0.7223607647547797
75229,731,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-07-16,0.0
75230,731,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2020-07-23,0.3115623639314412
75236,731,Hotel Bp,Brasilia (Df),4,247.62,990.48,2020-09-03,0.7411233820211377
75237,731,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-09-10,0.4180026125163283
75239,731,Hotel K,Salvador (Bh),2,263.41,526.82,2020-09-24,0.8036258559949333
75241,731,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2020-10-08,0.3115623639314412
75243,731,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-10-22,0.4180026125163283
75249,731,Hotel Au,Recife (Pe),2,312.83,625.66,2020-12-03,0.9992479119661163
75256,731,Hotel Z,Aracaju (Se),2,208.04,416.08,2021-01-21,0.5844515694889759
75258,731,Hotel Bp,Brasilia (Df),3,247.62,742.86,2021-02-04,0.7411233820211377
75260,731,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2021-02-18,0.0
75267,731,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2021-04-08,0.0
75269,731,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2021-04-22,0.9999999999999999
75278,731,Hotel Bp,Brasilia (Df),1,247.62,247.62,2021-06-24,0.7411233820211377
75283,731,Hotel Bd,Natal (Rn),1,242.88,242.88,2021-07-29,0.7223607647547797
75286,731,Hotel Bd,Natal (Rn),3,242.88,728.64,2021-08-19,0.7223607647547797
75287,731,Hotel A,Florianopolis (Sc),2,313.02,626.04,2021-08-26,0.9999999999999999
75293,731,Hotel A,Florianopolis (Sc),2,313.02,626.04,2021-10-07,0.9999999999999999
75297,731,Hotel K,Salvador (Bh),1,263.41,263.41,2021-11-04,0.8036258559949333
75299,731,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2021-11-18,0.0
75301,731,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2021-12-02,0.3115623639314412
75302,731,Hotel Au,Recife (Pe),1,312.83,312.83,2021-12-09,0.9992479119661163
75304,731,Hotel Z,Aracaju (Se),4,208.04,832.16,2021-12-23,0.5844515694889759
75306,731,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2022-01-06,0.0
75307,731,Hotel K,Salvador (Bh),4,263.41,1053.64,2022-01-13,0.8036258559949333
75308,731,Hotel Bp,Brasilia (Df),3,247.62,742.86,2022-01-20,0.7411233820211377
75312,731,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2022-02-17,0.3115623639314412
75314,731,Hotel K,Salvador (Bh),4,263.41,1053.64,2022-03-03,0.8036258559949333
75315,731,Hotel Z,Aracaju (Se),3,208.04,624.12,2022-03-10,0.5844515694889759
75318,731,Hotel A,Florianopolis (Sc),2,313.02,626.04,2022-03-31,0.9999999999999999
75321,731,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2022-04-21,0.0
75326,731,Hotel Bp,Brasilia (Df),1,247.62,247.62,2022-05-26,0.7411233820211377
75334,732,Hotel Au,Recife (Pe),3,312.83,938.49,2019-10-17,0.9992479119661163
75339,732,Hotel Bp,Brasilia (Df),4,247.62,990.48,2019-11-21,0.7411233820211377
75344,732,Hotel K,Salvador (Bh),1,263.41,263.41,2019-12-26,0.8036258559949333
75346,732,Hotel K,Salvador (Bh),3,263.41,790.23,2020-01-09,0.8036258559949333
75349,732,Hotel Au,Recife (Pe),2,312.83,625.66,2020-01-30,0.9992479119661163
75355,732,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2020-03-12,0.3115623639314412
75360,732,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-04-16,0.0
75362,732,Hotel A,Florianopolis (Sc),1,313.02,313.02,2020-04-30,0.9999999999999999
75368,732,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-06-11,0.8036258559949333
75371,732,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-07-02,0.8036258559949333
75374,732,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-07-23,0.8036258559949333
75375,732,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-07-30,0.5844515694889759
75377,732,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-08-13,0.0
75384,732,Hotel A,Florianopolis (Sc),2,313.02,626.04,2020-10-01,0.9999999999999999
75385,732,Hotel Bp,Brasilia (Df),4,247.62,990.48,2020-10-08,0.7411233820211377
75390,732,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-11-12,0.7223607647547797
75394,732,Hotel K,Salvador (Bh),3,263.41,790.23,2020-12-10,0.8036258559949333
75399,732,Hotel A,Florianopolis (Sc),3,313.02,939.06,2021-01-14,0.9999999999999999
75405,732,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2021-02-25,0.3115623639314412
75407,732,Hotel Bp,Brasilia (Df),3,247.62,742.86,2021-03-11,0.7411233820211377
75410,732,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2021-04-01,0.3115623639314412
75417,733,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2019-10-24,0.4180026125163283
75418,733,Hotel Bd,Natal (Rn),3,242.88,728.64,2019-10-31,0.7223607647547797
75424,733,Hotel Au,Recife (Pe),3,312.83,938.49,2019-12-12,0.9992479119661163
75427,733,Hotel K,Salvador (Bh),2,263.41,526.82,2020-01-02,0.8036258559949333
75433,733,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-02-13,0.0
75434,733,Hotel Bp,Brasilia (Df),4,247.62,990.48,2020-02-20,0.7411233820211377
75437,733,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-03-12,0.7223607647547797
75439,733,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-03-26,0.7223607647547797
75440,733,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2020-04-02,0.0
75441,733,Hotel Au,Recife (Pe),2,312.83,625.66,2020-04-09,0.9992479119661163
75445,733,Hotel K,Salvador (Bh),1,263.41,263.41,2020-05-07,0.8036258559949333
75446,733,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-05-14,0.4180026125163283
75447,733,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-05-21,0.7411233820211377
75451,733,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2020-06-18,0.3115623639314412
75453,733,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-07-02,0.9999999999999999
75454,733,Hotel Au,Recife (Pe),1,312.83,312.83,2020-07-09,0.9992479119661163
75458,733,Hotel Z,Aracaju (Se),1,208.04,208.04,2020-08-06,0.5844515694889759
75462,733,Hotel K,Salvador (Bh),2,263.41,526.82,2020-09-03,0.8036258559949333
75466,734,Hotel Au,Recife (Pe),4,312.83,1251.32,2019-10-17,0.9992479119661163
75472,735,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2019-10-31,0.4180026125163283
75475,735,Hotel A,Florianopolis (Sc),3,313.02,939.06,2019-11-21,0.9999999999999999
75478,735,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2019-12-12,0.3115623639314412
75479,735,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2019-12-19,0.4180026125163283
75482,735,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-01-09,0.7411233820211377
75486,735,Hotel Au,Recife (Pe),3,312.83,938.49,2020-02-06,0.9992479119661163
75493,735,Hotel K,Salvador (Bh),2,263.41,526.82,2020-03-26,0.8036258559949333
75495,735,Hotel A,Florianopolis (Sc),1,313.02,313.02,2020-04-09,0.9999999999999999
75498,735,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-04-30,0.0
75499,735,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-05-07,0.9999999999999999
75500,735,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-05-14,0.5844515694889759
75501,735,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-05-21,0.7223607647547797
75503,735,Hotel Z,Aracaju (Se),1,208.04,208.04,2020-06-04,0.5844515694889759
75504,735,Hotel K,Salvador (Bh),2,263.41,526.82,2020-06-11,0.8036258559949333
75508,735,Hotel Z,Aracaju (Se),1,208.04,208.04,2020-07-09,0.5844515694889759
75510,735,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2020-07-23,0.0
75512,735,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-08-06,0.7223607647547797
75513,735,Hotel Z,Aracaju (Se),1,208.04,208.04,2020-08-13,0.5844515694889759
75515,735,Hotel Bp,Brasilia (Df),4,247.62,990.48,2020-08-27,0.7411233820211377
75516,735,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-09-03,0.3115623639314412
75517,735,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-09-10,0.4180026125163283
75519,735,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2020-09-24,0.0
75520,735,Hotel A,Florianopolis (Sc),1,313.02,313.02,2020-10-01,0.9999999999999999
75523,735,Hotel Au,Recife (Pe),3,312.83,938.49,2020-10-22,0.9992479119661163
75524,735,Hotel Bd,Natal (Rn),2,242.88,485.76,2020-10-29,0.7223607647547797
75525,735,Hotel K,Salvador (Bh),3,263.41,790.23,2020-11-05,0.8036258559949333
75531,735,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-12-17,0.7411233820211377
75532,735,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2020-12-24,0.4180026125163283
75536,736,Hotel A,Florianopolis (Sc),2,313.02,626.04,2019-10-17,0.9999999999999999
75537,736,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2019-10-24,0.0
75539,736,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2019-11-07,0.0
75541,736,Hotel Bp,Brasilia (Df),2,247.62,495.24,2019-11-21,0.7411233820211377
75545,736,Hotel Bp,Brasilia (Df),3,247.62,742.86,2019-12-19,0.7411233820211377
75546,736,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2019-12-26,0.4180026125163283
75550,736,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-01-23,0.0
75554,736,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-02-20,0.5844515694889759
75555,736,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-02-27,0.5844515694889759
75556,736,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2020-03-05,0.4180026125163283
75557,736,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-03-12,0.4180026125163283
75558,736,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-03-19,0.7411233820211377
75559,736,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-03-26,0.0
75563,736,Hotel A,Florianopolis (Sc),2,313.02,626.04,2020-04-23,0.9999999999999999
75569,736,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2020-06-04,0.4180026125163283
75570,736,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-06-11,0.7223607647547797
75587,736,Hotel Au,Recife (Pe),3,312.83,938.49,2020-10-08,0.9992479119661163
75590,736,Hotel Bp,Brasilia (Df),4,247.62,990.48,2020-10-29,0.7411233820211377
75600,736,Hotel K,Salvador (Bh),3,263.41,790.23,2021-01-07,0.8036258559949333
75602,736,Hotel A,Florianopolis (Sc),1,313.02,313.02,2021-01-21,0.9999999999999999
75606,736,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2021-02-18,0.0
75608,736,Hotel K,Salvador (Bh),4,263.41,1053.64,2021-03-04,0.8036258559949333
75615,736,Hotel Bd,Natal (Rn),4,242.88,971.52,2021-04-22,0.7223607647547797
75619,736,Hotel Bd,Natal (Rn),1,242.88,242.88,2021-05-20,0.7223607647547797
75620,736,Hotel Bd,Natal (Rn),1,242.88,242.88,2021-05-27,0.7223607647547797
75622,737,Hotel Bd,Natal (Rn),2,242.88,485.76,2019-10-03,0.7223607647547797
75623,737,Hotel Au,Recife (Pe),1,312.83,312.83,2019-10-10,0.9992479119661163
75625,737,Hotel Au,Recife (Pe),1,312.83,312.83,2019-10-24,0.9992479119661163
75626,737,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2019-10-31,0.4180026125163283
75628,737,Hotel K,Salvador (Bh),2,263.41,526.82,2019-11-14,0.8036258559949333
75636,737,Hotel Au,Recife (Pe),4,312.83,1251.32,2020-01-09,0.9992479119661163
75640,737,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-02-06,0.9999999999999999
75641,737,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-02-13,0.8036258559949333
75644,737,Hotel A,Florianopolis (Sc),3,313.02,939.06,2020-03-05,0.9999999999999999
75645,737,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-03-12,0.3115623639314412
75649,737,Hotel Z,Aracaju (Se),2,208.04,416.08,2020-04-09,0.5844515694889759
75653,737,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-05-07,0.7411233820211377
75654,737,Hotel Z,Aracaju (Se),3,208.04,624.12,2020-05-14,0.5844515694889759
75662,737,Hotel A,Florianopolis (Sc),2,313.02,626.04,2020-07-09,0.9999999999999999
75667,737,Hotel Bd,Natal (Rn),3,242.88,728.64,2020-08-13,0.7223607647547797
75668,737,Hotel Au,Recife (Pe),3,312.83,938.49,2020-08-20,0.9992479119661163
75675,737,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-10-08,0.7411233820211377
75677,737,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2020-10-22,0.0
75681,737,Hotel Au,Recife (Pe),3,312.83,938.49,2020-11-19,0.9992479119661163
75682,737,Hotel K,Salvador (Bh),2,263.41,526.82,2020-11-26,0.8036258559949333
75688,737,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2021-01-07,0.4180026125163283
75701,737,Hotel Au,Recife (Pe),1,312.83,312.83,2021-04-08,0.9992479119661163
75704,737,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-04-29,0.4180026125163283
75707,737,Hotel Bp,Brasilia (Df),3,247.62,742.86,2021-05-20,0.7411233820211377
75708,737,Hotel Z,Aracaju (Se),3,208.04,624.12,2021-05-27,0.5844515694889759
75709,737,Hotel K,Salvador (Bh),1,263.41,263.41,2021-06-03,0.8036258559949333
75711,737,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2021-06-17,0.0
75713,737,Hotel Bp,Brasilia (Df),1,247.62,247.62,2021-07-01,0.7411233820211377
75717,737,Hotel Au,Recife (Pe),2,312.83,625.66,2021-07-29,0.9992479119661163
75721,737,Hotel K,Salvador (Bh),4,263.41,1053.64,2021-08-26,0.8036258559949333
75723,737,Hotel Au,Recife (Pe),2,312.83,625.66,2021-09-09,0.9992479119661163
75724,737,Hotel Bp,Brasilia (Df),3,247.62,742.86,2021-09-16,0.7411233820211377
75725,737,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2021-09-23,0.4180026125163283
75726,737,Hotel Bp,Brasilia (Df),1,247.62,247.62,2021-09-30,0.7411233820211377
75728,737,Hotel Bd,Natal (Rn),2,242.88,485.76,2021-10-14,0.7223607647547797
75730,737,Hotel Bd,Natal (Rn),1,242.88,242.88,2021-10-28,0.7223607647547797
75733,737,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2021-11-18,0.9999999999999999
75737,737,Hotel Au,Recife (Pe),4,312.83,1251.32,2021-12-16,0.9992479119661163
75738,737,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2021-12-23,0.0
75745,737,Hotel Au,Recife (Pe),2,312.83,625.66,2022-02-10,0.9992479119661163
75750,737,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2022-03-17,0.0
75752,737,Hotel Bd,Natal (Rn),4,242.88,971.52,2022-03-31,0.7223607647547797
75756,737,Hotel Bd,Natal (Rn),3,242.88,728.64,2022-04-28,0.7223607647547797
75760,737,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2022-05-26,0.3115623639314412
75771,737,Hotel K,Salvador (Bh),2,263.41,526.82,2022-08-11,0.8036258559949333
75773,737,Hotel Au,Recife (Pe),4,312.83,1251.32,2022-08-25,0.9992479119661163
75781,738,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2019-10-17,0.3115623639314412
75783,738,Hotel A,Florianopolis (Sc),3,313.02,939.06,2019-10-31,0.9999999999999999
75787,738,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2019-11-28,0.0
75788,738,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2019-12-05,0.0
75792,738,Hotel Au,Recife (Pe),1,312.83,312.83,2020-01-02,0.9992479119661163
75799,738,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-02-20,0.7223607647547797
75801,738,Hotel K,Salvador (Bh),3,263.41,790.23,2020-03-05,0.8036258559949333
75806,738,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-04-09,0.0
75815,738,Hotel K,Salvador (Bh),1,263.41,263.41,2020-06-11,0.8036258559949333
75836,738,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-11-05,0.0
75839,738,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-11-26,0.8036258559949333
75842,738,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-12-17,0.0
75843,738,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-12-24,0.0
75849,738,Hotel Z,Aracaju (Se),4,208.04,832.16,2021-02-04,0.5844515694889759
75850,738,Hotel Au,Recife (Pe),4,312.83,1251.32,2021-02-11,0.9992479119661163
75852,738,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2021-02-25,0.3115623639314412
75853,738,Hotel K,Salvador (Bh),1,263.41,263.41,2021-03-04,0.8036258559949333
75854,738,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2021-03-11,0.4180026125163283
75861,738,Hotel A,Florianopolis (Sc),3,313.02,939.06,2021-04-29,0.9999999999999999
75862,738,Hotel K,Salvador (Bh),2,263.41,526.82,2021-05-06,0.8036258559949333
75865,738,Hotel Au,Recife (Pe),4,312.83,1251.32,2021-05-27,0.9992479119661163
75873,738,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2021-07-22,0.4180026125163283
75874,738,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2021-07-29,0.0
75876,738,Hotel Z,Aracaju (Se),2,208.04,416.08,2021-08-12,0.5844515694889759
75877,738,Hotel Bp,Brasilia (Df),3,247.62,742.86,2021-08-19,0.7411233820211377
75882,738,Hotel K,Salvador (Bh),2,263.41,526.82,2021-09-23,0.8036258559949333
75889,738,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2021-11-11,0.0
75893,739,Hotel Au,Recife (Pe),3,312.83,938.49,2019-09-26,0.9992479119661163
75896,739,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2019-10-17,0.3115623639314412
75897,739,Hotel Bw,Campo Grande (Ms),1,60.39,60.39,2019-10-24,0.0
75898,739,Hotel Au,Recife (Pe),3,312.83,938.49,2019-10-31,0.9992479119661163
75901,739,Hotel Au,Recife (Pe),2,312.83,625.66,2019-11-21,0.9992479119661163
75902,739,Hotel Au,Recife (Pe),2,312.83,625.66,2019-11-28,0.9992479119661163
75905,739,Hotel K,Salvador (Bh),3,263.41,790.23,2019-12-19,0.8036258559949333
75910,739,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-01-23,0.0
75911,739,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-01-30,0.7411233820211377
75913,739,Hotel Au,Recife (Pe),4,312.83,1251.32,2020-02-13,0.9992479119661163
75919,739,Hotel Z,Aracaju (Se),1,208.04,208.04,2020-03-26,0.5844515694889759
75920,739,Hotel A,Florianopolis (Sc),3,313.02,939.06,2020-04-02,0.9999999999999999
75925,739,Hotel Bp,Brasilia (Df),4,247.62,990.48,2020-05-07,0.7411233820211377
75926,739,Hotel Au,Recife (Pe),4,312.83,1251.32,2020-05-14,0.9992479119661163
75927,739,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-05-21,0.7223607647547797
75928,739,Hotel Bp,Brasilia (Df),1,247.62,247.62,2020-05-28,0.7411233820211377
75930,739,Hotel Bw,Campo Grande (Ms),3,60.39,181.17,2020-06-11,0.0
75939,739,Hotel A,Florianopolis (Sc),2,313.02,626.04,2020-08-13,0.9999999999999999
75941,739,Hotel Au,Recife (Pe),1,312.83,312.83,2020-08-27,0.9992479119661163
75942,739,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-09-03,0.9999999999999999
75945,739,Hotel Z,Aracaju (Se),2,208.04,416.08,2020-09-24,0.5844515694889759
75947,739,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2020-10-08,0.4180026125163283
75948,739,Hotel A,Florianopolis (Sc),4,313.02,1252.08,2020-10-15,0.9999999999999999
75949,739,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-10-22,0.4180026125163283
75954,739,Hotel Au,Recife (Pe),1,312.83,312.83,2020-11-26,0.9992479119661163
75957,739,Hotel Bd,Natal (Rn),4,242.88,971.52,2020-12-17,0.7223607647547797
75959,739,Hotel K,Salvador (Bh),1,263.41,263.41,2020-12-31,0.8036258559949333
75964,739,Hotel Bp,Brasilia (Df),4,247.62,990.48,2021-02-04,0.7411233820211377
75966,739,Hotel Bp,Brasilia (Df),1,247.62,247.62,2021-02-18,0.7411233820211377
75970,740,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2019-10-03,0.4180026125163283
75972,740,Hotel Au,Recife (Pe),2,312.83,625.66,2019-10-17,0.9992479119661163
75975,740,Hotel A,Florianopolis (Sc),1,313.02,313.02,2019-11-07,0.9999999999999999
75977,740,Hotel Bp,Brasilia (Df),3,247.62,742.86,2019-11-21,0.7411233820211377
75979,740,Hotel Af,Sao Paulo (Sp),1,139.1,139.1,2019-12-05,0.3115623639314412
75982,740,Hotel Bd,Natal (Rn),2,242.88,485.76,2019-12-26,0.7223607647547797
75985,740,Hotel Bp,Brasilia (Df),4,247.62,990.48,2020-01-16,0.7411233820211377
75986,740,Hotel K,Salvador (Bh),2,263.41,526.82,2020-01-23,0.8036258559949333
75990,740,Hotel Bp,Brasilia (Df),1,247.62,247.62,2020-02-20,0.7411233820211377
75997,740,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-04-09,0.0
76000,740,Hotel Af,Sao Paulo (Sp),2,139.1,278.2,2020-04-30,0.3115623639314412
76001,740,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2020-05-07,0.4180026125163283
76002,740,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2020-05-14,0.3115623639314412
76014,740,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-08-06,0.5844515694889759
76020,741,Hotel Z,Aracaju (Se),1,208.04,208.04,2019-09-26,0.5844515694889759
76024,741,Hotel Z,Aracaju (Se),4,208.04,832.16,2019-10-24,0.5844515694889759
76030,741,Hotel Cb,Rio De Janeiro (Rj),3,165.99,497.97,2019-12-05,0.4180026125163283
76033,741,Hotel Af,Sao Paulo (Sp),4,139.1,556.4,2019-12-26,0.3115623639314412
76039,741,Hotel Bd,Natal (Rn),1,242.88,242.88,2020-02-06,0.7223607647547797
76042,741,Hotel Z,Aracaju (Se),4,208.04,832.16,2020-02-27,0.5844515694889759
76043,741,Hotel Bd,Natal (Rn),1,242.88,242.88,2020-03-05,0.7223607647547797
76049,741,Hotel Bp,Brasilia (Df),2,247.62,495.24,2020-04-16,0.7411233820211377
76053,741,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-05-14,0.4180026125163283
76055,741,Hotel K,Salvador (Bh),1,263.41,263.41,2020-05-28,0.8036258559949333
76058,741,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2020-06-18,0.4180026125163283
76062,741,Hotel K,Salvador (Bh),1,263.41,263.41,2020-07-16,0.8036258559949333
76065,741,Hotel Au,Recife (Pe),4,312.83,1251.32,2020-08-06,0.9992479119661163
76066,741,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-08-13,0.8036258559949333
76071,741,Hotel Bw,Campo Grande (Ms),2,60.39,120.78,2020-09-17,0.0
76072,741,Hotel Au,Recife (Pe),3,312.83,938.49,2020-09-24,0.9992479119661163
76073,741,Hotel K,Salvador (Bh),4,263.41,1053.64,2020-10-01,0.8036258559949333
76074,741,Hotel Af,Sao Paulo (Sp),3,139.1,417.3,2020-10-08,0.3115623639314412
76076,741,Hotel Bp,Brasilia (Df),3,247.62,742.86,2020-10-22,0.7411233820211377
76091,741,Hotel Cb,Rio De Janeiro (Rj),1,165.99,165.99,2021-02-04,0.4180026125163283
76097,741,Hotel Cb,Rio De Janeiro (Rj),4,165.99,663.96,2021-03-18,0.4180026125163283
76102,741,Hotel Cb,Rio De Janeiro (Rj),2,165.99,331.98,2021-04-22,0.4180026125163283
76107,742,Hotel Bp,Brasilia (Df),3,247.62,742.86,2019-10-10,0.7411233820211377
76111,742,Hotel Bw,Campo Grande (Ms),4,60.39,241.56,2019-11-07,0.0
76113,742,Hotel Bd,Natal (Rn),4,242.88,971.52,2019-11-21,0.7223607647547797
